hit,kapital,fix,angewandt,verausgabt,nachfrag,variabl,neu,jahrlich,verlieh,konstant,preis,erhalt,umschlag,produktiv,imm,erst,kostet,klass,zweit,war
326,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
327,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
328,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
329,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0
330,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
331,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
332,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0
334,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
335,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
336,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
337,7,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
338,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0
340,6,0,0,0,0,5,0,0,0,0,0,3,0,0,0,1,0,0,0,0
341,6,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0
342,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
344,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
345,6,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,3
346,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,1
347,12,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
348,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0
349,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
350,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0
351,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
352,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
353,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
354,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0
355,12,0,0,0,0,0,6,0,0,0,0,0,0,0,3,1,0,0,4,0
356,18,0,0,0,0,0,12,0,0,0,0,0,0,0,4,3,0,0,2,0
357,24,0,0,0,0,0,6,0,0,0,0,0,0,0,5,4,0,0,4,0
358,30,3,0,0,0,0,3,0,0,0,0,0,0,0,2,5,0,0,5,0
359,18,1,0,0,0,0,4,0,0,0,0,0,0,0,1,5,0,0,2,0
360,12,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,1,0
361,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
362,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,42,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
364,24,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
365,15,0,0,0,0,3,0,0,0,0,0,2,0,0,0,3,0,0,0,0
366,10,0,0,0,0,1,0,3,0,0,0,4,0,0,0,1,0,0,0,0
367,8,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,3,0,0
368,14,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
369,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,13,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0
371,9,0,0,0,0,2,0,6,0,0,0,3,0,0,0,0,0,0,0,0
372,7,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0
373,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
374,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
376,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
377,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
378,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
381,18,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
382,12,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0
383,18,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0
384,24,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0
385,15,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0
386,21,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3
387,27,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,4
388,16,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,2
389,22,0,3,0,0,3,0,0,0,0,3,1,0,4,0,0,0,0,0,1
390,28,0,4,0,0,4,0,0,0,0,4,0,0,5,0,0,0,0,0,0
391,17,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0
392,11,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
393,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,8,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0
398,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
399,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,1731,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
405,2606,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
406,5224,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
407,10461,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
408,20934,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
409,20940,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
410,10473,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
411,5239,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
412,7868,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,3
413,11811,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4
414,17726,0,0,0,0,0,2,3,0,0,0,5,0,0,0,0,0,0,0,2
415,17732,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,1
416,17738,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0
417,17744,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,3,0,0
418,17750,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0
419,26634,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,3,0
420,39960,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,4,0
421,79933,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,0
422,79939,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0
423,79945,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0
424,159902,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
425,319816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
426,639644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,319825,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
428,479746,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
429,719628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
430,1079452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
431,1079458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
432,1619196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
433,1619202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0
434,2428812,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0
435,3643227,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
436,9108084,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
437,18216180,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
438,36432373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
439,54648569,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
440,27324287,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
441,13662146,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
442,13662152,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
443,13662158,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
444,6831082,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3
445,10246632,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
446,15369958,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
447,30739928,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
448,76849835,0,0,0,0,6,0,0,0,3,0,0,0,8,0,0,0,0,0,0
449,230549523,0,0,0,0,18,0,0,0,4,0,0,0,7,0,0,0,0,0,0
450,691648588,0,0,0,0,36,0,0,0,5,0,0,0,6,0,0,0,0,0,0
451,2074945784,0,0,0,0,63,0,0,0,5,0,0,0,6,0,0,0,0,0,0
452,5187364477,0,0,0,0,103,0,0,0,5,0,0,0,6,0,0,0,0,0,0
453,12968411208,0,0,0,0,164,0,0,0,5,0,0,0,3,0,0,0,0,0,0
454,25936822428,0,0,3,0,170,0,0,0,5,0,0,0,9,0,0,0,0,0,0
455,51873644869,0,0,4,0,176,0,0,0,5,0,0,0,15,0,0,0,0,0,0
456,103747289751,0,0,5,0,182,0,0,0,5,0,0,0,10,0,0,0,0,0,0
457,207494579514,0,0,5,0,188,0,0,0,5,0,0,0,5,0,0,0,0,0,0
458,103747289760,0,0,2,0,94,0,0,0,2,0,0,0,2,0,0,0,0,0,0
459,103747289766,0,0,1,0,47,0,0,0,1,0,0,0,1,0,0,0,0,0,0
460,103747289772,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,51873644889,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,25936822447,0,1,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,3,0
463,12968411226,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0
464,6484205616,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
465,3242102811,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
466,1621051408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,1621051414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,1621051420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,810525713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,405262859,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
471,405262865,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0
472,405262871,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
473,405262877,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
474,405262883,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
475,405262889,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,607894343,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,911841524,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,911841530,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,455920768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
480,227960387,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,3
481,113980196,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
482,56990101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0
483,28495053,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0
484,14247529,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
485,7123767,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
486,3561886,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
487,1780946,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0
488,890476,0,0,0,0,0,2,0,0,4,0,0,0,3,0,0,0,0,0,0
489,445241,0,0,0,0,0,1,3,0,2,0,0,0,1,0,0,0,0,0,0
490,222623,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0
491,111314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
492,55660,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,3
493,27833,0,3,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1
494,27839,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
495,27845,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
496,13925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,6965,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,3485,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
499,1745,7,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
500,875,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,881,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
502,887,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
503,446,0,0,0,0,0,0,0,0,2,0,3,0,0,0,3,0,0,0,0
504,452,3,0,0,0,3,0,0,0,4,0,1,0,0,0,1,0,0,0,0
505,458,4,0,0,0,4,0,3,0,5,0,0,0,0,0,0,0,0,6,0
506,697,2,0,0,0,5,0,1,0,5,0,0,0,0,0,0,0,0,3,0
507,1055,1,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,1,0
508,2122,0,3,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0
509,2128,0,4,0,0,2,0,6,0,2,0,0,0,0,0,0,0,0,0,0
510,2134,0,2,0,0,8,0,3,0,4,0,0,0,0,0,0,0,0,0,0
511,5351,0,1,0,3,7,0,4,0,5,0,0,0,0,0,0,0,0,0,0
512,10714,0,0,0,4,3,0,15,0,5,0,0,0,0,0,0,0,0,0,0
513,21440,0,0,0,5,1,0,32,0,5,0,0,0,0,0,0,0,0,0,0
514,42892,0,0,0,5,0,0,58,0,5,0,0,0,0,0,0,0,0,0,0
515,21449,0,0,0,5,0,6,29,0,2,0,0,0,0,0,0,0,0,0,0
516,21455,0,0,0,2,0,3,14,0,1,0,0,0,0,0,0,0,0,0,0
517,21461,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0
518,10733,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
519,5369,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
520,2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,2693,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
522,2699,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0
523,1352,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0
524,2038,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
525,3066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0
528,1548,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,4,0
529,1554,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
530,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
531,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
534,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0
535,795,0,0,0,0,3,0,0,0,3,0,0,0,0,0,2,0,0,3,0
536,801,0,0,0,0,9,0,0,0,9,0,0,0,0,0,4,0,0,1,0
537,807,0,0,0,0,15,0,0,0,15,0,0,0,0,0,5,0,0,0,0
538,406,0,0,0,0,42,0,0,0,21,0,0,0,0,0,2,0,0,0,0
539,206,0,0,0,0,21,0,0,0,10,0,0,0,0,0,1,0,0,0,0
540,318,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0
541,486,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0
542,738,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
543,744,0,0,0,0,4,3,0,0,3,0,0,0,0,3,0,0,0,0,0
544,750,0,0,0,0,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0
545,1892,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
546,3796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
547,7605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,7611,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
549,7617,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
550,7623,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
551,3814,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
552,5731,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
553,8606,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
554,4306,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,2156,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,1081,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,543,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,274,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
559,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
560,73,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,39,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0
562,22,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0
563,28,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,34,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,20,0,0,0,3,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0
566,13,0,0,0,4,4,0,0,0,1,0,0,0,0,0,1,0,0,0,3
567,19,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
568,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,15,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
570,32,0,0,0,1,3,3,0,0,3,0,0,0,1,0,3,0,0,0,0
571,57,0,0,0,0,4,4,0,0,4,0,0,0,0,0,4,0,0,0,0
572,95,0,0,0,0,5,5,0,0,5,0,0,0,0,0,5,0,0,0,0
573,101,0,0,0,0,2,5,0,0,2,0,0,0,0,0,2,0,0,0,0
574,107,0,0,0,3,1,5,0,0,1,0,0,0,0,0,1,0,0,0,0
575,56,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
576,31,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
577,18,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
578,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
579,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
582,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
583,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
585,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
586,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
587,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
588,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
589,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
590,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
591,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
592,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
595,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
596,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,60,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,76,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
606,41,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
607,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
608,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
609,10,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
610,8,0,1,0,3,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0
611,14,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0
612,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
613,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
614,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
615,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
618,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
619,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0
620,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
621,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0
624,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
625,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
633,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
634,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,57,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
638,63,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,4
639,103,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,4,0,2
640,219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,5,0,1
641,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0
642,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
643,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
644,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
645,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
646,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
647,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
